1	29471
10	2424
100	53
1011	1
102	42
1020	1
1031	1
1033	1
104	41
1040	1
1048	1
1051	2
1055	1
10563	1
106	42
1060	1
1064	1
1071	1
1079	2
108	32
1080	1
1084	1
1086	2
1091	1
1097	1
1101	1
1105	1
1107	2
111	46
1112	1
1118	2
1123	1
113	37
1130	1
1136	1
1141	1
1145	1
115	36
117	32
1174	2
1181	1
119	24
1194	1
12	1834
120	28
1204	1
1211	2
1217	2
122	27
1233	2
124	25
1240	1
126	28
1262	1
128	27
1295	1
1297	2
1299	1
131	23
1310	1
1316	1
1327	1
133	20
1336	1
135	23
1354	1
1361	1
1363	1
1365	1
1369	1
137	23
1378	2
1381	1
139	35
1390	1
1398	1
14	1441
140	19
1402	1
1415	1
1417	1
142	27
1435	1
144	26
146	26
1460	1
1466	1
1473	1
1477	1
1479	1
148	24
1507	1
151	20
1516	1
1525	1
1527	1
1529	1
153	22
1545	1
155	21
1556	1
157	15
1570	1
159	23
1594	1
16	1123
160	13
1604	1
1619	1
162	14
1620	1
164	21
166	15
168	10
1682	1
1684	1
1688	1
1699	1
171	16
173	16
1730	1
1732	1
1738	1
175	18
177	14
179	14
1790	1
1794	1
18	959
180	18
1815	1
182	12
1839	1
184	13
1853	1
186	21
188	13
1907	2
191	24
193	19
195	13
1950	1
197	21
199	12
1996	1
201	9
2023	1
203	14
2034	1
205	13
2065	1
207	9
2089	1
209	8
21	742
210	12
2111	1
2119	1
212	14
2128	1
214	14
216	10
2164	1
218	6
2195	1
2197	1
221	12
223	9
2230	1
2243	1
225	16
227	13
229	10
23	619
230	10
2315	1
232	9
2331	1
234	10
2340	1
236	7
238	8
2384	1
241	8
2423	1
243	4
2438	1
245	9
247	13
249	8
2498	1
25	585
250	6
2511	1
2513	1
252	9
2528	1
254	10
256	6
258	8
261	10
263	13
2641	1
265	9
267	4
2683	1
269	6
27	464
270	9
2702	1
272	8
2731	1
274	6
276	6
2775	1
278	11
2801	1
281	12
283	10
2834	1
285	7
287	9
289	5
29	408
290	5
292	17
294	3
296	10
298	5
2997	1
3	11431
30	404
300	8
302	1
3026	1
304	14
306	4
308	6
3080	1
311	8
313	8
315	8
317	3
3178	1
319	7
32	330
320	6
324	6
326	3
3266	1
328	5
3286	1
331	5
333	14
333844	1
335	2
337	4
339	5
34	324
340	3
3404	1
342	5
3426	1
344	4
3451	1
346	3
348	3
351	4
353	3
357	2
359	5
36	316
360	7
362	3
364	3
3648	1
366	6
368	2
371	7
373	3
375	6
3750	1
377	7
3772	1
379	3
3794	1
38	271
380	3
382	2
384	6
386	3
3864	1
388	3
391	5
3912	1
393	5
395	7
397	1
3974	1
3983	1
399	1
3990	1
3992	1
401	3
403	7
405	3
407	3
409	2
41	216
410	1
412	2
414	3
416	5
4175	1
418	1
421	5
423	4
425	3
427	4
429	4
43	225
430	1
4313	1
432	2
4335	1
434	3
436	5
438	2
4403	1
441	5
445	5
447	4
4481	1
449	2
45	183
450	4
452	3
454	3
456	6
461	1
463	2
465	5
467	4
469	1
47	185
470	1
472	3
474	3
476	3
478	1
4801	1
481	2
483	5
485	3
487	2
4872	1
4881	1
489	6
49	165
490	2
492	2
496	2
498	1
5	6301
50	135
500	2
502	1
504	2
506	2
511	3
513	4
519	1
52	150
520	1
5208	1
522	4
524	1
526	3
528	3
531	4
533	1
535	4
537	6
539	1
54	148
542	4
546	3
548	2
5488	1
551	3
553	4
557	3
559	4
56	121
560	1
562	3
566	1
568	2
573	1
575	2
577	1
58	118
580	1
584	1
586	2
591	4
593	3
595	1
5958	1
5963	1
599	1
601	1
603	1
6043	1
605	2
609	1
61	130
610	1
612	1
614	2
616	1
618	2
621	1
623	3
625	2
627	1
629	2
63	102
632	1
634	4
636	3
638	1
6395	1
643	2
645	1
647	1
649	2
65	100
652	2
654	2
656	2
658	1
661	1
6669	1
667	4
669	2
67	97
670	2
672	1
674	1
676	2
678	1
681	2
685	2
687	1
69	105
690	1
692	1
694	1
696	2
7	4157
70	82
700	3
702	1
706	1
711	2
715	1
717	2
719	1
72	84
720	1
722	1
724	1
726	1
7295	1
731	2
733	1
737	1
739	2
74	84
740	1
7419	1
742	4
744	1
746	2
748	1
751	1
7514	1
753	1
755	1
759	1
76	64
760	1
7745	1
775	1
777	1
779	1
78	62
782	1
788	1
791	1
793	1
795	3
799	4
807	1
809	1
81	74
810	1
812	1
816	1
818	1
821	1
823	1
829	1
83	65
830	1
832	1
834	1
836	1
843	2
847	1
849	1
85	70
850	2
8513	1
854	2
856	1
861	1
863	1
865	1
87	56
872	1
883	1
887	3
89	71
894	1
896	1
898	2
9	2909
90	70
904	1
906	1
9088	1
911	2
92	52
920	2
922	1
926	1
928	1
933	1
935	1
937	1
94	55
940	1
946	1
948	2
955	1
96	46
962	1
964	1
973	1
975	1
979	3
98	53
988	1
995	3
997	1
999	1
0	2605019
1007	2
1009	1
101	45
1014	1
10173	1
1023	4
1025	1
103	35
1032	2
1034	1
1041	2
1043	3
1047	1
105	44
1050	1
1052	1
1058	1
1063	1
1065	2
1069	1
107	41
1070	1
1074	1
1076	1
1078	3
10797	1
1083	1
1089	1
109	47
1090	1
1094	2
1096	1
10982	1
11	2113
110	38
1100	1
1102	1
1104	1
1115	1
1117	1
112	36
1124	1
11248	1
1131	1
1133	1
1135	1
114	34
1140	1
11419	1
1142	1
11495	1
1153	1
1155	1
1159	1
116	39
1166	1
1168	2
118	31
1180	1
1193	1
11970	1
1205	1
1207	1
121	35
1210	1
1216	1
1218	1
123	27
1230	1
1243	1
1247	1
125	23
1252	1
1269	1
127	19
1276	2
1285	1
129	38
1290	1
1298	1
13	1568
130	35
1300	2
132	29
1333	1
1339	2
134	35
1340	1
1353	1
13550	1
136	32
1373	1
1379	1
138	21
1388	1
1393	1
1409	1
141	30
1412	2
1423	1
14289	1
143	25
1430	1
1434	1
145	27
1454	1
1463	1
1469	1
147	21
1474	2
1476	1
1481	1
1487	1
149	25
1496	1
15	1252
150	20
1502	2
1504	2
1508	1
1511	1
15118	1
15149	1
152	19
1533	1
1535	1
154	23
1557	1
156	23
1562	1
1577	1
1579	1
158	18
1582	1
1588	1
1591	1
1601	1
161	26
1612	1
1616	1
1621	1
1625	2
1629	1
163	25
165	14
1665	1
1667	1
167	12
169	19
1692	1
17	1038
170	14
1711	1
172	20
1726	1
1733	1
174	11
1759	1
176	14
178	17
1795	1
1801	1
1807	1
181	15
1823	1
1825	1
183	13
1838	1
185	17
187	13
1874	1
1889	1
189	10
19	891
190	13
1911	1
192	16
1928	1
1937	1
194	10
1940	1
1953	1
196	18
198	10
1980	1
1997	2
2	17262
20	818
200	12
2004	1
202	14
204	17
2046	1
2053	1
206	11
2062	1
208	8
211	13
213	11
215	7
217	9
2174	1
219	8
2192	1
22	698
220	14
2211	1
2217	1
222	11
2222	1
224	13
226	7
228	13
231	9
233	11
2347	1
235	14
2369	1
237	8
239	8
24	609
240	7
242	10
2435	1
244	12
246	9
2479	1
248	4
2493	1
251	9
2510	1
253	7
2532	1
2541	1
255	5
257	10
259	7
26	496
260	6
262	7
264	4
266	7
268	5
271	11
273	9
2738	1
2747	1
275	8
277	4
279	9
2790	1
28	454
280	4
282	10
2826	1
284	4
2846	1
286	12
2879	1
288	6
2905	1
2907	1
291	7
293	9
295	4
2954	1
2967	1
297	10
299	10
3001	1
301	5
303	4
305	3
307	6
309	8
31	369
310	3
312	4
314	6
3151	1
316	7
3179	1
318	8
3209	1
321	8
323	6
325	5
327	9
329	5
33	311
330	5
332	11
334	3
3346	1
3353	1
336	10
338	2
341	3
343	9
3449	1
345	4
3463	1
347	4
349	5
35	302
350	2
352	7
354	4
3548	1
356	4
3575	1
358	5
3593	1
3595	1
361	7
363	7
3647	1
365	4
367	3
369	6
3694	1
37	261
370	3
372	4
3726	1
374	2
376	3
3762	1
378	2
3786	1
381	5
383	5
385	1
387	5
3878	1
3889	1
389	2
39	260
390	3
394	3
396	3
398	6
3991	1
4	8241
40	248
400	2
4013	1
402	7
404	5
4044	1
406	5
408	1
411	3
413	5
4130	1
415	3
4154	1
417	5
42	232
420	4
424	3
426	5
428	5
431	2
433	3
435	2
4350	1
437	2
439	2
44	190
440	4
442	4
444	4
446	3
4466	1
448	2
451	4
453	2
455	2
457	5
459	4
46	177
460	4
464	5
4655	1
466	4
468	4
4688	1
471	5
473	4
475	2
477	4
479	2
48	171
480	2
4813	1
482	1
4828	1
484	3
486	1
488	2
491	2
493	4
497	3
499	1
501	2
5014	1
503	2
505	3
507	4
509	2
51	150
510	2
512	6
514	2
518	3
521	4
523	3
525	2
527	1
529	2
53	142
530	2
532	3
534	3
536	1
538	2
541	5
545	2
547	3
549	3
55	128
550	3
552	1
554	2
5557	1
556	5
558	4
561	4
563	3
565	2
567	4
569	1
57	99
574	1
581	2
583	2
585	1
589	1
5892	1
59	127
590	2
592	2
594	1
596	1
598	2
5984	1
6	4998
60	112
604	3
608	1
613	3
6143	1
615	2
617	2
62	97
620	2
622	2
626	3
628	2
631	1
633	2
635	1
64	110
640	2
642	3
644	1
646	1
648	3
651	1
653	3
655	1
657	1
66	80
662	1
664	1
666	1
6668	1
671	2
673	2
677	2
679	2
68	94
680	3
684	2
688	3
691	1
695	1
697	1
699	1
701	1
703	2
707	2
71	88
712	1
714	1
716	3
718	1
721	2
723	1
725	2
729	1
73	89
730	1
732	1
736	2
738	2
741	2
743	2
745	1
747	3
749	1
75	81
750	1
752	1
756	2
7573	1
763	2
765	2
767	1
77	77
772	4
774	2
776	2
778	1
781	3
785	1
787	1
789	1
79	67
790	1
792	1
794	1
796	2
8	3376
80	79
800	1
802	1
804	1
806	1
808	1
819	1
82	71
822	1
824	2
826	2
828	1
833	2
835	1
837	1
839	1
84	62
840	2
842	2
844	2
846	3
848	1
8538	1
859	1
86	60
862	1
868	1
8718	1
8723	1
875	1
879	1
88	49
882	1
888	3
895	1
899	3
901	1
903	1
905	1
91	54
916	2
921	1
923	1
927	2
929	1
93	64
930	2
932	1
949	1
95	59
950	3
952	1
954	1
956	2
97	51
972	1
974	1
976	1
978	1
983	1
987	2
99	62
990	1
994	1
998	1
